district,id,description,Longitude,Latitude
Chamberí,315,ARAPILES - MAGALLANES,-3.70546829364184,40.43327183502961
Chamberí,590,ELOY GONZALO - CARDENAL CISNEROS,-3.70270175039389,40.43398146544574
Chamberí,149,ELOY GONZALO - GRAL. ALVAREZ CASTRO,-3.7016980750471,40.43422882735405
Chamberí,417,ELOY GONZALO - SANTISIMA TRINIDAD,-3.70021826940368,40.43458507144614
Chamberí,102,SAN BERNARDO - MAGALLANES,-3.70518472950058,40.43142548133787
Chamberí,492,FUENCARRAL - GONZALO CORDOBA,-3.70365333115598,40.43211724749235
Chamberí,91,FUENCARRAL - ALBURQUERQUE,-3.70331382504946,40.43126762589443
Chamberí,93,FUENCARRAL - HARTZEMBUSCH,-3.70279101570309,40.43013600581256
Centro,35,SAGASTA - FRANCISCO ROJAS,-3.69941880032838,40.42839948398821
Centro,34,GTA. BILBAO,-3.70222489549823,40.42899862239316
Chamberí,230,LUCHANA - TRAFALGAR,-3.70005248783246,40.43055646321076
Chamberí,641,LUCHANA - MANUEL SILVELA,-3.69946053164902,40.43107107427167
Chamberí,1235,GRAL. ALVAREZ CASTRO - FEIJOO,-3.70193710451177,40.43479184014651
Chamberí,2249,LUCHANA -CARDENAL CISNEROS,-3.7014162544229,40.42944711627661
Centro,2268,SAGASTA -MANUEL SILVELA P.P,-3.69773609268322,40.42807495982857
Chamberí,4637,TRAFALGAR -ALBURQUERQUE,-3.70041956709921,40.4313142333174
Chamberí,4638,LUCHANA -JUAN DE AUSTRIA,-3.69893052423074,40.43156089859505
Chamberí,75,CEA BERMUDEZ - GALILEO,-3.70994268769083,40.43886237708247
Latina,2048,MAQUEDA 10 - MAQUEDA,-3.764707969465,40.39391217736285
Latina,1731,AV. LAS AGUILAS - DR. BLANCO SOLER,-3.7678713379924,40.38370049940414
Latina,1732,AV. LAS AGUILAS - ANSELMO LORENZO - P.P.,-3.76989197831261,40.38329397032871
Latina,998,AV. LAS AGUILAS - JOSE CADALSO,-3.77208457191634,40.38278764593546
Latina,1880,AV. LAS AGUILAS -  BLAS CABRERA,-3.77555677349479,40.38209049794349
Villaverde,720,DOMINGO PARRAGA - ESPINELA,-3.71062557497778,40.34192707308552
Villaverde,747,DOMINGO PARRAGA - VILLASTAR - RENFE,-3.71198649769704,40.34197908997427
Carabanchel,1073,GRAL. RICARDOS - EUGENIA MONTIJO - P.P.,-3.74500409802543,40.38078030579412
Carabanchel,927,GTA. VALLE DE ORO,-3.730824759352,40.38813931535293
Carabanchel,459,OCA - EDUARDO MORALES,-3.73743764292418,40.38935552222812
Carabanchel,297,OCA - LAGUNA,-3.74193478848126,40.38845570241555
Chamberí,76,CEA BERMUDEZ - VALLEHERMOSO - COLEGIO P.P.,-3.70831004675273,40.43878404852847
Chamberí,77,CEA BERMUDEZ - BOIX MORER,-3.70649799463428,40.43875540184318
Chamberí,78,BRAVO MURILLO - JOSE ABASCAL,-3.70419623951074,40.43868190161614
Chamberí,514,JOSE ABASCAL - GRAL. ALVAREZ CASTRO,-3.70263363419483,40.43858074870286
Chamberí,1499,BLASCO  DE GARAY - JOAQUIN MARIA LOPEZ,-3.7112319010287,40.4375568387297
Chamberí,1020,BLASCO DE GARAY - DONOSO CORTES,-3.7113390606334,40.43631271938723
Chamberí,608,BLASCO DE GARAY - FERNANDEZ DE LOS RIOS,-3.71142242733331,40.43524538472975
Chamberí,1092,FERNANDO EL CATOLICO - GALILEO,-3.71029406668706,40.43406543203884
Chamberí,81,JOSE ABASCAL - ALONSO CANO,-3.69779932156387,40.43837218265366
Chamberí,83,JOSE ABASCAL - FERNANDEZ DE LA HOZ,-3.69456615089822,40.4381904471947
Chamberí,84,JOSE ABASCAL - ZURBANO,-3.69288900777524,40.43814252747847
Chamberí,85,PL. GREGORIO MARAÑON - PSO. CASTELLANA,-3.69068193262349,40.43799627251828
Chamberí,416,GRAL. MARTINEZ CAMPOS - MODESTO LAFUENTE,-3.69649968344848,40.43503969332485
Chamberí,445,GRAL. MARTINEZ CAMPOS - FERNANDEZ DE HOZ,-3.69483147382866,40.43505623453778
Chamberí,544,GRAL. MARTINEZ CAMPOS - ZURBANO,-3.69314943184159,40.43510975497553
Chamberí,486,GRAL. MARTINEZ CAMPOS - MIGUEL ANGEL,-3.69128549589216,40.43516433735414
Chamberí,668,MIGUEL ANGEL - RAFAEL CALVO,-3.69128988022577,40.4340364862724
Chamberí,286,EDUARDO DATO - FERNANDEZ HOZ,-3.69502411587467,40.4328124367721
Chamberí,214,PL. RUBEN DARIO,-3.69134010734978,40.43298179256627
Chamberí,782,MIGUEL ANGEL - GARCIA PAREDES,-3.69125247676225,40.4365474069702
Chamberí,472,SANTA ENGRACIA - BRETON DE LOS HERREROS-BOMBEROS,-3.70078440787337,40.43965655458634
Chamberí,279,SANTA ENGRACIA - MAUDES,-3.70322708525591,40.44539233597253
Chamberí,281,SANTA ENGRACIA - MARIA DE GUZMAN,-3.70278431304672,40.44431668406065
Chamberí,280,SANTA ENGRACIA - CRISTOBAL BORDIU,-3.70228596273337,40.44318346006977
Chamberí,188,SANTA ENGRACIA - RIOS ROSAS,-3.70178286403482,40.44200566712824
Chamberí,60,BRAVO MURILLO - RAMIRO II,-3.7040755280732,40.44403134098949
Chamberí,328,BRAVO MURILLO - AV. FILIPINAS,-3.70452933132553,40.44213645595548
Chamberí,190,RIOS ROSAS - PONZANO,-3.6990642462922,40.44187184971683
Chamberí,191,RIOS ROSAS - ALONSO CANO,-3.69749734935779,40.44179796785865
Chamberí,192,RIOS ROSAS - MODESTO LAFUENTE,-3.69600875720302,40.44172359395947
Chamberí,71,RIOS ROSAS - AGUSTIN BETANCOURT,-3.69452677185425,40.44151160600912
Chamberí,798,AGUSTIN DE BETANCOURT - CRISTOBAL BORDIU,-3.6947749777029,40.44287467843042
Chamberí,72,PL. SAN JUAN DE LA CRUZ,-3.69172913089675,40.44110607918401
Chamberí,73,PSO. CASTELLANA - BRETON HERREROS,-3.69157547458297,40.43936771685214
Fuencarral-El Pardo,988,AV. ILUSTRACION - AV. BETANZOS,-3.71295466241774,40.48029760249106
Fuencarral-El Pardo,1173,AV. ILUSTRACION - CENTRO CIVICO,-3.70944336952397,40.48104072404096
Fuencarral-El Pardo,1083,AV. ILUSTRACION - GINZO LIMIA,-3.70516759381586,40.48192087819922
Fuencarral-El Pardo,1172,AV. ILUSTRACION - ARZOBISPO MORCILLO,-3.69954121328447,40.48383832301266
Fuencarral-El Pardo,4797,AV. ILUSTRACION - P.P.,-3.70229280673794,40.48287754813413
Tetuán,780,PSO. CASTELLANA - AGUSTIN FOXA,-3.68843236212392,40.46792842201376
Tetuán,114,PSO. CASTELLANA - PL. CASTILLA,-3.68932638426451,40.46600069108614
Tetuán,108,PSO. CASTELLANA - ROSARIO PINO - ESTEBANEZ CALDERON,-3.68978980536156,40.4617511153836
Tetuán,109,PSO. CASTELLANA - ALBERTO ALCOCER,-3.69008099278995,40.45899183469838
Chamartín,811,ALBERTO ALCOCER - JUAN RAMON JIMENEZ,-3.68678457772441,40.45887866891272
Chamartín,249,ALBERTO ALCOCER - PADRE DAMIAN,-3.68592558646058,40.45925748264249
Chamartín,132,PL. SAGRADOS CORAZONES,-3.68594765521568,40.45183217225031
Chamartín,817,PSO. HABANA - HNOS. PINZON,-3.6894155495952,40.44867121622456
Tetuán,1049,PSO. CASTELLANA - PTOR. JUAN GRIS,-3.69059179834957,40.45761740779201
Tetuán,794,GRAL. PERON - POETA JOAN MARAGALL,-3.69276769289601,40.45225986990435
Tetuán,306,GRAL. PERON - ORENSE,-3.69504131180059,40.45233041829437
Tetuán,305,GRAL. PERON - PRESIDENTE CARMONA-EDGAR NEVILLE,-3.69691753116215,40.45245882773591
Tetuán,795,GRAL. PERON - AVILA - INFANTA MERCEDES,-3.69933783425121,40.45259192260788
Tetuán,1617,PSO. CASTELLANA - HNOS. PINZON,-3.69099619580415,40.44913398699246
Tetuán,2090,PSO. CASTELLANA - SAN BENITO,-3.68918400170544,40.46803310642441
Tetuán,4667,GRALPERON-FORTUNATA Y JACINTA-AVIADOR ZORITA,-3.69847905067536,40.45255188180619
Chamartín,4689,Pº CASTELLANA-SANTIAGO BERNABÉU,-3.69024026718452,40.45100688295557
Chamartín,4692,Pº CASTELLANA -JUAN HURTADO MENDOZA,-3.6893562613869,40.4605515606719
Chamartín,148,PSO. HABANA - MATEO INURRIA,-3.67910113560048,40.46761540733274
Chamartín,533,PL. DUQUE PASTRANA,-3.67778647056021,40.46810287697222
Chamartín,130,AV. PIO XII - CAIDOS DIVISION AZUL,-3.67446453118888,40.46720584744977
Chamartín,630,CAIDOS DIVISION AZUL - CTE. FRANCO,-3.67187557815776,40.46626999528129
Chamartín,819,PSO. HABANA 208,-3.67923516231695,40.46648257424488
Chamartín,1380,PSO. HABANA - JEREZ,-3.67973710327693,40.46438776768281
Chamartín,807,PSO. HABANA - APOLONIO MORALES,-3.67991138722323,40.46380475584503
Chamartín,422,PSO. HABANA - ALFONSO XIII,-3.68097946053678,40.46028285412135
Chamartín,485,AV. PIO XII 46 - NUNCIATURA P.P,-3.67360383607992,40.4685255205678
Chamartín,317,AV. PIO XII - CTE. FRANCO,-3.67547119423081,40.46569594713573
Chamartín,813,COSTA RICA - PUERTO RICO,-3.67434488716145,40.45856351230488
Chamartín,814,COSTA RICA - PARAGUAY - VICTOR SERNA,-3.67194672902355,40.45847384824794
Chamartín,815,PL. JOSE MARIA SOLER,-3.66824671875138,40.45904849605606
Chamartín,805,PSO. HABANA - POTOSI,-3.68096941974124,40.45653050542998
Chamartín,1435,PSO. HABANA - HERREROS TEJADA,-3.68193645993342,40.45559761177989
Chamartín,802,PSO. HABANA - INFANTA MARIA TERESA,-3.68351411599696,40.45438897043267
Chamartín,218,PPE. VERGARA - COLOMBIA,-3.6769817496794,40.4571162246906
Chamartín,220,PL. REPUBLICA ECUADOR - PPE. VERGARA,-3.67728445737784,40.45501740117212
Chamartín,1884,MATEO INURRIA - AV. DEL RECUERDO,-3.6813736530252,40.46747248201553
Chamartín,1985,FRAY BERNARDINO SAHAGUN - MANUEL BENEDITO,-3.68319890424354,40.46153661665308
Chamartín,2207,GRAL. LOPEZ POZAS - FRANCISCO SUAREZ,-3.68552433427284,40.46498638099654
Chamartín,4658,AV. ALFONSO XIII-ITALICA -BONETERO,-3.6787107761443,40.46031279883034
Tetuán,181,BRAVO MURILLO - POETA JOAN MARAGALL,-3.69167812920297,40.46545548585862
Tetuán,431,BRAVO MURILLO - ULPIANA BENITO,-3.6932226192404,40.46514221124998
Tetuán,2227,POETA JOAN MARAGALL- ESTEBANEZ CALDERON,-3.69158229430491,40.46355964363526
Tetuán,513,BRAVO MURILLO - VIÑA VIRGEN - PINOS ALTA,-3.69446567879213,40.46469566312997
Tetuán,1375,BRAVO MURILLO - SAN FELIPE,-3.69759884405495,40.46226754241169
Tetuán,182,BRAVO MURILLO - MARQUES VIANA,-3.69847453318827,40.46056980848324
Tetuán,300,BRAVO MURILLO - PENSAMIENTO,-3.69932725271011,40.45969016404072
Tetuán,63,BRAVO MURILLO - LOPE HARO -  SAN GERMAN,-3.7015364065023,40.45745438689346
Tetuán,991,POETA JOAN MARAGALL - ROSARIO PINO,-3.69169927827664,40.46210216855085
Tetuán,774,POETA JOAN MARAGALL - FRANCISCO GERVAS,-3.69184802902463,40.46070250665976
Tetuán,773,POETA JOAN MARAGALL - SOR ANGELA CRUZ,-3.69198911204128,40.45916659772863
Tetuán,468,SAN GERMAN - POETA JOAN MARAGALL,-3.69229069301319,40.45625362615247
Tetuán,788,POETA JOAN MARAGALL - PEDRO TEIXEIRA,-3.69237722801351,40.45497916408271
Tetuán,954,INFANTA MERCEDES - ORENSE - ROSARIO PINO,-3.69442206629412,40.46253390980582
Tetuán,990,ORENSE - FRANCISCO GERVAS,-3.69409339711389,40.46090325111299
Tetuán,412,SAN GERMAN - ORENSE- JULIAN BESTEIRO,-3.69464690990544,40.45637568864232
Tetuán,787,ORENSE - PEDRO TEXEIRA,-3.69476530747345,40.45513896966405
Tetuán,379,SAN GERMAN - INFANTA MERCEDES,-3.69803561323065,40.45672547639033
Tetuán,1319,INFANTA MERCEDES - HUESCA,-3.69751372151304,40.45796538891607
Tetuán,1412,INFANTA MERCEDES - SOR ANGELA CRUZ,-3.69661207860515,40.46007211350728
Tetuán,1479,BRAVO MURILLO - HUESCA - MARIA ZAYAS,-3.70028157879853,40.45884723306098
Tetuán,1507,INFANTA MERCEDES - FRANCISCO GERVAS,-3.69588476899775,40.4612309721088
Tetuán,1532,POETA JOAN MARAGALL - PINTOR JUAN GRIS,-3.69215169817486,40.45766928695489
Tetuán,1754,LOPE HARO - JUAN RISCO,-3.70257432068248,40.45722356106618
Tetuán,405,BRAVO MURILLO - HERNANI,-3.70376946329089,40.44835485615832
Tetuán,58,GTA. CUATRO CAMINOS,-3.70398241807812,40.44697731208517
Tetuán,359,RAIMUNDO FERNANDEZ - AVIADOR ZORITA,-3.69865097114662,40.44657532440344
Tetuán,358,RAIMUNDO FERNANDEZ - EDGAR NEVILLE,-3.69710518137461,40.44649873688578
Tetuán,362,RAIMUNDO FERNANDEZ - ORENSE,-3.69551459655306,40.44643957927111
Tetuán,1067,ORENSE - REINA MERCEDES,-3.69515242440041,40.4508129108242
Tetuán,983,EDGAR NEVILLE - HERNANI,-3.69697798291515,40.44802303999968
Tetuán,872,EDGAR NEVILLE - REINA MERCEDES,-3.69669425305893,40.45090725502373
Tetuán,984,AVIADOR ZORITA - REINA MERCEDES,-3.69829258671102,40.45101433875413
Tetuán,1070,AVIADOR ZORITA - HERNANI,-3.69847398715559,40.44810415082414
Chamberí,103,AV. FILIPINAS - VALLEHERMOSO - LUCIO DEL VALLE,-3.70813292097493,40.44078894862843
Chamberí,207,AV. FILIPINAS - JESUS MAESTRO,-3.71040836749155,40.43995886985466
Tetuán,2201,AV.REINA VICTORIA - MARQUES DE LEMA,-3.70579874296143,40.44695371006947
Chamartín,62,AV. AMERICA - CARTAGENA,-3.67343411117252,40.43919961508693
Moncloa,195,GTA. CARDENAL CISNEROS,-3.72652153171449,40.43985052725314
Tetuán,394,AV. REINA VICTORIA - AV. PABLO IGLESIAS,-3.70849462873872,40.44714586716746
Moncloa,349,AV. REINA VICTORIA - GRAL. IBAÑEZ IBERO,-3.71047228145126,40.44684064995482
Moncloa,348,AV. REINA VICTORIA - GUZMAN BUENO,-3.71231061045517,40.44640209826396
Moncloa,449,AV. MONCLOA - JUAN XXIII,-3.71819962992551,40.44673468520906
Moncloa,1256,JUAN MONTALVO - BEATRIZ BOBADILLA,-3.71395946919794,40.44672841881702
Chamberí,1232,SAN FRANCISCO SALES - AV. PABLO IGLESIAS,-3.70748464021215,40.44583418875366
Tetuán,1290,AV. PABLO IGLESIAS - JUAN MONTALVO,-3.70895471814954,40.44795330479282
Puente de Vallecas,1096,AV. ENTREVIAS - MENDEZ ALVARO,-3.67570648654728,40.39180395287026
Arganzuela,848,MENDEZ ALVARO - M-30,-3.67698834570743,40.3927484523825
Moncloa,573,PTE. FRANCESES - AV. VALLADOLID,-3.73453766668722,40.43418619891667
Arganzuela,856,GTA. PIRAMIDES,-3.71443574857537,40.40087466182428
Arganzuela,1119,MENDEZ ALVARO - AV. PLANETARIO-EROS,-3.68035166040588,40.39486078918922
Arganzuela,543,MENDEZ ALVARO - PEDRO BOSCH,-3.68021615044992,40.3956986808461
Arganzuela,1554,MENDEZ ALVARO - SABAL,-3.68174693564,40.39697654584265
Arganzuela,2041,MENDEZ ALVARO - ESTRELLA NAOS,-3.68254379884399,40.39761493418374
Arganzuela,858,MENDEZ ALVARO - PL. AMANECER - REPSOL,-3.68424521877136,40.3991188742533
Arganzuela,1115,MENDEZ ALVARO - COMERCIO - BUSTAMANTE,-3.68504376802855,40.39990985864321
Arganzuela,855,MENDEZ ALVARO - CANARIAS - ANCORA P.P.,-3.6885816891538,40.40275177082128
Arganzuela,522,MENDEZ ALVARO - ESTACION ATOCHA - P.P,-3.69163005430504,40.40597174225422
Salamanca,435,DR. ESQUERDO - O'DONNELL,-3.66892735510152,40.4211251594026
Centro,542,HORTALEZA - MEJIA LEQUERICA,-3.69719446707568,40.42596401403335
Centro,2096,HORTALEZA - SERRANO ANGUITA,-3.69679354817177,40.42655769701932
Centro,2185,MEJIA LEQUERICA - BARCELO,-3.69882852703403,40.42713777859165
Retiro,437,DR. ESQUERDO - IBIZA,-3.66928785535803,40.41793677611687
Retiro,436,ALC. SAINZ BARANDA - DR. ESQUERDO,-3.66938551995291,40.41642303341327
Retiro,1183,DR. ESQUERDO - MONEDA,-3.66959585021715,40.41440931719603
Retiro,549,DR. ESQUERDO - PEZ VOLADOR,-3.66970353558038,40.41287949081285
Retiro,112,DR. ESQUERDO - AV. NAZARET - ASTROS,-3.66987663566101,40.41139120595949
Retiro,649,DR. ESQUERDO - ESTRELLA POLAR,-3.66995573788916,40.40976747742398
Retiro,144,PL. CONDE DE CASAL - DR. ESQUERDO,-3.67016003101007,40.40663915334301
Retiro,1455,ALC. SAINZ BARANDA - MARQUES LOZOYA,-3.66800208982726,40.41708621986959
Retiro,1107,ALC. SAINZ BARANDA - VAQUERIAS,-3.66590271475187,40.41825048973062
Retiro,1580,ALC. SAINZ BARANDA - ANTONIO CASERO,-3.66538208560903,40.41928687149069
Salamanca,1216,ALC. SAINZ BARANDA - TVE,-3.66263171524915,40.4212919143922
Retiro,1758,ESTRELLA POLAR - ASTROS,-3.66684734872525,40.41097943428221
Retiro,824,ESTRELLA POLAR - PEZ AUSTRAL,-3.66589866955041,40.41121571003772
Retiro,825,ESTRELLA POLAR - SIRIO,-3.66375871944098,40.41102105172725
Retiro,1771,AV. NAZARET - JESUS APRENDIZ,-3.67107456634861,40.41143943289821
Salamanca,1900,ALC. SAINZ  BARANDA - ACCESO M-30,-3.66149633262024,40.42140748004239
Retiro,2047,FERNANDEZ SHAW - FEDERICO MORENO TORROBA,-3.66828996270604,40.40440649577521
Retiro,2265,DR. ESQUERDO -RAFAEL SALAZAR,-3.66946428089466,40.41550779497626
Retiro,850,IBIZA - MAIQUEZ,-3.67312141547254,40.41811495483548
Arganzuela,342,PL. LEGAZPI - BOMBEROS,-3.69519833311192,40.39110840250336
Arganzuela,413,PL. GRAL. MAROTO,-3.69846787106355,40.39347881950602
Arganzuela,1481,PSO. CHOPERA - FERNANDO POO,-3.7002156593887,40.39485638567376
Arganzuela,1594,JAIME CONQUISTADOR - TOMAS BORRAS,-3.69838199496499,40.39491856218311
Arganzuela,615,JAIME CONQUISTADOR - DIVINO VALLES,-3.69818916866476,40.3964598190453
Arganzuela,185,EMBAJADORES - JAIME CONQUISTADOR,-3.69781340231482,40.39859848623603
Arganzuela,617,EMBAJADORES - BATALLA SALADO,-3.69676945697103,40.39717562837819
Arganzuela,616,EMBAJADORES - DIVINO VALLES,-3.69618507927718,40.39631888138712
Arganzuela,470,BATALLA SALADO - CACERES,-3.69641904799371,40.39865123952551
Arganzuela,1076,EMBAJADORES - PSO. DEL MOLINO,-3.69218853978403,40.38973526250832
Arganzuela,1245,EMBAJADORES - BRONCE,-3.69076137350288,40.38742960557807
Arganzuela,1118,EMBAJADORES - AV. PLANETARIO,-3.68999263282596,40.38688288044155
Arganzuela,1945,"EMBAJADORES,276 - PUERTO BEJAR P.P",-3.68947597128471,40.38611415786644
Arganzuela,1805,EMBAJADORES - PUERTO SERRANO,-3.68862583042686,40.38525895126501
Arganzuela,1909,HIERRO - ANTRACITA,-3.69040014979989,40.39022324364623
Arganzuela,1908,HIERRO - BRONCE,-3.68939792717883,40.38851683204309
Arganzuela,2049,AV. PLANETARIO 20 - P.P.,-3.68680449350246,40.38954944644505
Arganzuela,2124,MAESTRO ARBOS - P.P.,-3.69543944840285,40.38778585062084
Arganzuela,4726,MAESTRO ARBOS-SAMUR,-3.69511951734489,40.38982295614171
Arganzuela,158,PSO. DELICIAS - MURCIA,-3.69345149050178,40.40526869759359
Arganzuela,200,PSO. DELICIAS - CANARIAS,-3.69385434062289,40.40187086669457
Arganzuela,24,PSO. DELICIAS - FERROCARRIL,-3.69399789073963,40.40079965916071
Arganzuela,171,PSO. DELICIAS - CIUDAD REAL,-3.69405008944826,40.39991875698653
Arganzuela,196,PSO. DELICIAS - CACERES - TOMAS BRETON,-3.6943520724507,40.39746857880792
Arganzuela,202,PSO. DELICIAS - DIVINO VALLES - JUAN VERA,-3.69447341288778,40.39623227788715
Arganzuela,237,PL. BEATA MARIA ANA JESUS,-3.69470611503655,40.39418305520126
Arganzuela,4746,"PEDRO BOSCH, 77 - P.P.",-3.67754737014656,40.39665106305434
Arganzuela,1713,RETAMA - ACANTO,-3.6744022032179,40.39523854666424
Retiro,1791,CERRO NEGRO - CALIFORNIA - P.P.,-3.67203827226999,40.39641147038959
Arganzuela,1127,AV. PLANETARIO - MENESES - PLANETARIO,-3.68268041745899,40.39373766170268
Arganzuela,854,ANCORA - GRAL. LACY,-3.69081360890494,40.40286759139718
Arganzuela,857,GRAL. LACY - RAMIREZ PRADO,-3.69106634356613,40.39978755961838
Arganzuela,2133,GRAL. LACY - CANARIAS,-3.69088850222801,40.40170657304972
Retiro,139,ALFONSO XII -  ANTONIO MAURA - JUAN MENA,-3.68897427662217,40.41742421286758
Retiro,141,ALFONSO XII - ALBERTO BOSCH,-3.68888138148745,40.41399088309092
Retiro,143,ALFONSO XII - CLAUDIO MOYANO,-3.6887419950284,40.40961478969824
Centro,2158,PSO. PRADO - ALMADEN - BOTANICO P.P,-3.69268582995953,40.41089661765124
Centro,26,PL. CANOVAS CASTILLO,-3.69412142166454,40.41526634293188
Centro,204,PSO. PRADO - PLATERIAS - CUATRO FUENTES,-3.69292019947652,40.41264145674029
Centro,64,GTA. EMPERADOR CARLOS V - PSO. PRADO,-3.69187774354281,40.40908721670071
Retiro,177,PSO. REINA CRISTINA - JOSE ANSELMO CLAVE,-3.68722938330751,40.4063737118699
Retiro,184,PSO. REINA CRISTINA - JULIAN GAYARRE,-3.68341254439365,40.40676353392612
Retiro,178,PSO. REINA CRISTINA - ANDRES TORREJON,-3.68203082045193,40.40698061772578
Arganzuela,283,PSO. SANTA MARIA CABEZA - DELICIAS,-3.69581343590441,40.40425598978494
Arganzuela,70,PSO. SANTA MARIA CABEZA - PALOS FRONTERA,-3.69718109687327,40.40325662001179
Arganzuela,469,GTA. SANTA MARIA CABEZA,-3.69922183593701,40.40091507513382
Arganzuela,284,PSO. SANTA MARIA CABEZA - PSO. ESPERANZA,-3.70214173234901,40.39786902142325
Arganzuela,548,BATALLA SALADO - PALOS FRONTERA,-3.69594094804594,40.40316594961845
Arganzuela,574,BATALLA SALADO - CANARIAS,-3.69602367388483,40.40201042321381
Arganzuela,602,BATALLA SALADO - FERROCARRIL,-3.6961633819642,40.40092139549402
Retiro,1345,ALFONSO XII - MONTALBAN,-3.68894231865933,40.41799687421141
Arganzuela,1604,PSO. ESPERANZA - GARGANTILLA,-3.70315941734687,40.39914371472184
Arganzuela,1740,PSO. SANTA MARIA CABEZA - MARTIN SOLER,-3.69769934899714,40.40270380772461
Arganzuela,1737,PSO. SANTA MARIA CABEZA - BERNARDINO OBREGON,-3.69857274524237,40.40177225295123
Arganzuela,1735,PSO. SANTA MARIA CABEZA - PEÑUELAS,-3.70102619643226,40.39906280206274
Arganzuela,636,PTE. PRAGA - M-30 INTERIOR SALIDA,-3.70375253739542,40.39631271526244
Arganzuela,637,PTE. PRAGA - M-30 INTERIOR ENTRADA,-3.70348288373742,40.39622789871488
Carabanchel,639,PTE. PRAGA - M-30 EXTERIOR ENTRADA,-3.70558616794587,40.39390280765012
Centro,772,PL. JACINTO BENAVENTE,-3.70353485657781,40.41423000661614
Centro,381,ATOCHA - SAN EUGENIO,-3.69725066420157,40.41140707685305
Centro,308,RDA. ATOCHA - FRAY LUIS LEON - VALENCIA,-3.69941255447231,40.40591132805687
Centro,309,RDA. VALENCIA - MESON PAREDES,-3.70098355229509,40.40547477521986
Centro,353,GTA. EMBAJADORES,-3.70264625997013,40.40512328975812
Arganzuela,1891,PSO. ACACIAS 15 - P.P.,-3.70504555949133,40.40432501477129
Arganzuela,606,PSO. ACACIAS - PSO. ESPERANZA,-3.70653020709845,40.4039285950103
Arganzuela,471,PSO. ACACIAS - GASOMETRO,-3.70821890180748,40.40345757399176
Arganzuela,463,PL. ORTEGA Y MUNILLA,-3.71068073939021,40.40270743441898
Arganzuela,489,EMBAJADORES - PALOS FRONTERA - LABRADOR,-3.70062344377361,40.40256369535102
Arganzuela,490,EMBAJADORES - SEBASTIAN ELCANO - MORATINES,-3.70169806983255,40.40392884829594
Centro,377,RDA. TOLEDO - RIBERA CURTIDORES -SORIA,-3.70709301391532,40.40579581326928
Centro,376,RDA. TOLEDO - GASOMETRO,-3.70817824123022,40.40599617864977
Arganzuela,1140,PSO. YESERIAS - AC. PQUE. ARGANZUELA,-3.7088464757388,40.39852401304983
Arganzuela,1141,PSO. YESERIAS - ARGANDA - SAN ANASTASIO,-3.70424767496653,40.3970927155586
Arganzuela,1433,JUAN ANTONIO VALLEJO-NAJERA BOTAS - ARGANDA,-3.7069759678379,40.40173929128519
Arganzuela,1434,JUAN ANTONIO VALLEJO-NAJERA BOTAS - PSO. ESPERANZA,-3.70473795032341,40.40133331688029
Arganzuela,4648,Pº ESPERANZA - LABRADOR,-3.70406604430311,40.40043586127952
Centro,29,PL. CIBELES,-3.69306721143922,40.4193110281205
Centro,28,ALCALA - BARQUILLO - MARQUES DE CUBAS,-3.69552619953513,40.41906977524547
Centro,30,ALCALA - GRAN VIA,-3.69674465233629,40.41871470926695
Centro,32,ALCALA - SEVILLA,-3.69950458785702,40.41784964686916
Centro,1497,PL. CANALEJAS,-3.70042123943906,40.41663612085621
Centro,1903,CRA. SAN JERONIMO - CEDACEROS,-3.69850859358811,40.41656764211793
Centro,828,BARQUILLO - GRAVINA - ALMIRANTE,-3.69561770611364,40.42254094510916
Centro,981,BARQUILLO - AUGUSTO FIGUEROA - PRIM,-3.69567148006262,40.4219365940121
