"tipo_elem";distrito;id;id_cruce;"fecha_inst";utm_x;utm_y;longitud;latitud
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";16;9652;1998;"2021-07-03 10:43:31";444806.063430122;4482212.708073092;-3.65126922027828;40.48877739273746
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";16;9651;1998;"2021-07-03 10:43:31";444817.393086502;4482213.535055309;-3.65113561447906;40.48878559579478
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";16;9649;1998;"2021-07-03 10:43:31";444834.677014849;4482219.709855866;-3.65093222007263;40.48884237000077
"other";16;10352;2009;"2023-05-22 08:33:43";444156.0032509;4482389.389423351;-3.65895479329723;40.4903255397724
"other";16;10358;2009;"2023-05-22 08:33:43";444174.890531331;4482364.694846926;-3.658729763571;40.49010435059241
"other";16;10359;2009;"2023-05-22 08:33:43";444175.921733423;4482365.753185916;-3.65871768949427;40.49011395392716
"other";16;10355;2009;"2023-05-22 08:33:43";444148.730562459;4482412.754291813;-3.65904266419849;40.49053553147314
"other";16;10360;2009;"2023-05-22 08:33:43";444179.205297981;4482369.688036005;-3.65867929282352;40.49014962160989
"other";16;10353;2009;"2023-05-22 08:33:43";444143.330319922;4482406.322847185;-3.65910581597725;40.49047723081861
"other";16;10351;2009;"2023-05-22 08:33:43";444144.849986164;4482376.173754429;-3.65908522792188;40.49020573679018
"other";16;10354;2009;"2023-05-22 08:33:43";444146.668158274;4482410.39338176;-3.65906679087949;40.49051412458555
"other";16;10356;2009;"2023-05-22 08:33:43";444153.045329109;4482417.774617789;-3.65899219573538;40.4905810470859
"other";16;10357;2009;"2023-05-22 08:33:43";444168.024896347;4482358.399086783;-3.65881021753662;40.49004717384892
"other";16;10361;2009;"2023-05-22 08:33:43";444182.136082875;4482373.514338506;-3.65864504905448;40.49018428771313
"other";16;10362;2009;"2023-05-22 08:33:43";444190.277152026;4482384.69474014;-3.65854997588133;40.49028555310117
"other";16;11101;2088;"2024-12-09 10:48:33";447474.432064628;4478532.077371487;-3.61948041090744;40.45579342385885
"other";16;11100;2088;"2024-12-09 10:48:33";447475.459379021;4478523.724858815;-3.61946760449573;40.45571824464501
"other";16;11099;2088;"2024-12-09 10:48:33";447483.677894163;4478515.46167783;-3.61936999821335;40.45564432462416
"other";16;11104;2088;"2024-12-09 10:48:33";447462.32762113;4478530.29073776;-3.61962301352263;40.4557765637454
"other";16;11103;2088;"2024-12-09 10:48:33";447454.645096106;4478540.563881689;-3.61971446557757;40.45586862431372
"other";16;11102;2088;"2024-12-09 10:48:33";447483.052572359;4478539.447235609;-3.61937935695454;40.45586036053525
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";16;6231;2086;"2013-10-24 00:00:00";447539.353386241;4478598.421411456;-3.61872026130231;40.45639518901706
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";16;6232;2086;"2013-10-24 00:00:00";447530.457633976;4478606.101732669;-3.61882580669511;40.45646381608724
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";16;6233;2086;"2013-10-24 00:00:00";447520.606482889;4478615.344661619;-3.61894274884279;40.45654645957838
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";16;6234;2086;"2013-10-24 00:00:00";447518.028347658;4478615.408640178;-3.61897315901383;40.45654687312548
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";16;6235;2086;"2013-10-24 00:00:00";447507.296916374;4478601.227277676;-3.61909854601696;40.45641844165733
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";16;6230;2086;"2013-10-24 00:00:00";447550.03946424;4478589.687286119;-3.61859351516532;40.456317181579
"other";16;6733;2130;"2025-02-24 00:00:00";444407.259316926;4479611.621106695;-3.65574665974004;40.4653189760312
"other";16;6734;2130;"2025-02-24 00:00:00";444419.499469907;4479604.650766698;-3.65560167889328;40.46525700278033
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";16;9025;2105;"2020-03-12 10:54:13";446024.033068613;4480938.761611561;-3.63678999225685;40.47738114642895
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";16;9024;2105;"2020-03-12 10:54:13";446013.238659432;4480929.38465005;-3.63691653525948;40.47729597240902
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";16;9026;2105;"2020-03-12 10:54:13";446033.761159382;4480971.848269853;-3.63667804597649;40.47767983981477
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";16;9027;2105;"2020-03-12 10:54:13";446024.423307211;4480978.342955095;-3.63678875759266;40.47773774030836
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";16;3277;2105;"2010-04-19 00:00:00";445968.956268815;4480928.155776718;-3.63743882771875;40.47728202217248
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";16;3278;2105;"2010-04-19 00:00:00";445978.543337884;4480924.810821308;-3.63732544462265;40.47725251284574
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";16;8840;2115;"2019-06-26 10:55:08";445073.883333452;4481648.559239212;-3.64806034669321;40.48371304112071
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";16;8837;2115;"2019-06-26 10:55:08";445045.95128447;4481664.066173586;-3.64839123457011;40.48385088655021
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";16;8836;2115;"2019-06-26 10:55:08";445032.645649929;4481667.832842188;-3.64854854199578;40.48388393767515
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";16;8839;2115;"2019-06-26 10:55:08";445062.730080969;4481653.891276584;-3.64819239537203;40.4837603367003
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";16;8835;2115;"2019-06-26 10:55:08";445031.520541126;4481676.099946002;-3.64856253294335;40.48395833713325
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";16;8838;2115;"2019-06-26 10:55:08";445060.186356718;4481655.40772758;-3.64822253779412;40.48377382928476
"other";16;6654;2118;"2023-05-22 08:45:54";444619.370204247;4482115.840873184;-3.65346353548435;40.48789233501205
"other";16;10363;2118;"2023-05-22 08:45:54";444614.163394546;4482104.096365203;-3.65352394314288;40.48778618778099
"other";16;10364;2118;"2023-05-22 08:45:54";444614.186743468;4482098.142389985;-3.65352314737609;40.48773255322747
"other";16;6655;2118;"2023-05-22 08:45:54";444609.633900185;4482086.522020691;-3.65357584968155;40.48762756789686
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";16;5654;2119;"2014-02-24 00:00:00";444565.887801202;4482434.959314357;-3.65412247405364;40.49076352801422
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";16;6501;2119;"2011-01-04 00:00:00";444525.194123731;4482337.042036551;-3.65459405847934;40.48987872665664
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";16;6502;2119;"2011-01-04 00:00:00";444496.180645851;4482350.576303197;-3.65493757708782;40.48999870990865
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";16;5655;2119;"2014-02-24 00:00:00";444595.301175948;4482420.625133255;-3.65377416453033;40.49063636307795
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";16;5424;2141;"2012-08-31 00:00:00";444730.371655236;4483024.862626174;-3.6522331385269;40.49608860944956
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";16;5421;2141;"2012-08-31 00:00:00";444750.433488187;4483049.461913494;-3.65199854993986;40.49631154656563
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";16;5425;2140;"2012-08-31 00:00:00";444774.67632827;4482681.909541097;-3.65168044245566;40.49300208430758
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";16;5428;2140;"2012-08-31 00:00:00";444803.732553489;4482668.227163119;-3.65133639682702;40.49288076009909
"other";16;5463;2149;"2024-10-23 00:00:00";443916.388321724;4482573.685822788;-3.66179836217039;40.49196960674074
"other";16;5461;2149;"2024-10-23 00:00:00";443922.50086529;4482591.710094836;-3.66172783247731;40.49213239016972
"other";16;7205;2149;"2024-10-23 00:00:00";443831.629457341;4482705.100019638;-3.66281011950698;40.49314771091843
"other";16;6652;2149;"2024-10-23 00:00:00";443841.638111064;4482653.359654248;-3.66268743523626;40.49268228875763
"other";16;6653;2149;"2024-10-23 00:00:00";443832.35006308;4482643.114638404;-3.66279612224195;40.4925893687703
"other";16;5462;2149;"2024-10-23 00:00:00";443924.524882968;4482585.299598066;-3.66170338282962;40.49207477838689
"other";16;6651;2149;"2024-10-23 00:00:00";443839.172037145;4482663.224282302;-3.66271740816871;40.49277098670491
"other";16;6649;2149;"2024-10-23 00:00:00";443851.937357625;4482696.060995881;-3.6625696921102;40.49306765757145
"other";16;6650;2149;"2024-10-23 00:00:00";443848.888581856;4482672.860406427;-3.66260361071055;40.49285845044913
"other";16;5460;2149;"2024-10-23 00:00:00";443929.485978275;4482603.424983584;-3.66164644827107;40.49223839484797
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";16;5977;2172;"2013-07-15 00:00:00";444301.219202243;4482114.268176255;-3.65721718508921;40.48785688196605
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";16;5980;2172;"2013-07-15 00:00:00";444278.887817969;4482128.88297228;-3.65748195239357;40.48798703994347
"other";16;10368;2173;"2023-05-22 00:00:00";444496.716751248;4482148.133280854;-3.65491352264785;40.48817504804988
"other";16;10367;2173;"2023-05-22 00:00:00";444502.647377544;4482151.799061676;-3.65484386927147;40.48820846755999
"other";16;10369;2173;"2023-05-22 00:00:00";444493.587995642;4482141.292046582;-3.65494983912927;40.48811320993175
"other";16;10365;2173;"2023-05-22 00:00:00";444505.776133149;4482158.593598102;-3.65480754855345;40.48826988496972
"other";16;10370;2173;"2023-05-22 00:00:00";444494.638697152;4482144.093917274;-3.6549376874791;40.48813852069961
"other";16;5973;2173;"2023-05-22 00:00:00";444490.870309119;4482134.53235825;-3.65498131256772;40.48805213389185
"other";16;10366;2173;"2023-05-22 00:00:00";444504.702082717;4482156.048565557;-3.65481999825392;40.48824688636847
"other";16;5976;2173;"2023-05-22 00:00:00";444508.297816771;4482165.481530217;-3.65477839869305;40.48833210313767
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";16;5583;2156;"2013-04-16 00:00:00";444366.314658246;4483371.086493477;-3.65655948825281;40.49918321881675
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";16;5586;2156;"2013-04-16 00:00:00";444346.16383917;4483346.628854575;-3.65679513403641;40.4989615426542
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";16;7256;2213;"2015-07-24 00:00:00";445967.647746015;4480887.871737408;-3.6374508319886;40.476919038304
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";16;7255;2213;"2015-07-24 00:00:00";445973.913120326;4480869.77773957;-3.6373753786376;40.47675644615123
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";16;7700;2263;"2017-03-15 00:00:00";444487.28422839;4483269.451666141;-3.65512305127067;40.49827574960841
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";16;7697;2263;"2017-03-15 00:00:00";444469.059715499;4483244.283996142;-3.65533590498714;40.49804780896446
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";16;7699;2263;"2017-03-15 00:00:00";444479.094405549;4483258.209534368;-3.65521871066284;40.49817392769704
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";16;7698;2263;"2017-03-15 00:00:00";444477.137527936;4483255.61556274;-3.65524157557412;40.49815042914571
"other";16;7701;2262;"2023-07-18 00:00:00";444269.524938628;4483418.617737086;-3.65770585994972;40.49960490584262
"other";16;7702;2262;"2023-07-18 00:00:00";444288.717273768;4483429.300220171;-3.65748031436798;40.49970242698183
"other";16;10372;2262;"2023-07-18 00:00:00";444283.802325597;4483424.140108314;-3.65753786095244;40.4996556124899
"other";16;10373;2262;"2023-07-18 00:00:00";444271.567490245;4483420.929631482;-3.65768195957877;40.49962586955416
"other";16;10374;2262;"2023-07-18 00:00:00";444274.369360937;4483424.105084931;-3.65764917457649;40.49965466356298
"other";16;7685;2262;"2023-07-18 00:00:00";444263.600892562;4483411.830630908;-3.65777517130026;40.49954336679994
"other";16;7684;2262;"2023-07-18 00:00:00";444295.859396551;4483435.294448359;-3.65739655853317;40.4997569050351
"other";16;10371;2262;"2023-07-18 00:00:00";444286.942755663;4483427.152119308;-3.65750106621897;40.49968295682974
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";16;7750;2266;"2017-05-08 00:00:00";444681.866050735;4479827.041758013;-3.65252650453763;40.46727792047219
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";16;7754;2266;"2017-05-08 00:00:00";444705.097416688;4479796.827521472;-3.65224985363705;40.46700728249243
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";16;7753;2266;"2017-05-08 00:00:00";444701.89202805;4479806.380496807;-3.65228849415022;40.46709312700393
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";16;7752;2266;"2017-05-08 00:00:00";444697.448875343;4479812.950180868;-3.65234147434003;40.46715201415951
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";16;7749;2266;"2017-05-08 00:00:00";444665.362722201;4479819.551971722;-3.65272051075792;40.46720934972844
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";16;7751;2266;"2017-05-08 00:00:00";444695.830342994;4479822.852245486;-3.65236142826688;40.46724110904462
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";16;7765;2267;"2017-05-11 00:00:00";445349.572065362;4480020.285148651;-3.64466744098949;40.46906294697176
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";16;7767;2267;"2017-05-11 00:00:00";445326.721370788;4480021.427997589;-3.64493707466584;40.46907173868468
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";16;7766;2267;"2017-05-11 00:00:00";445337.38505257;4480024.918959857;-3.64481159206251;40.4691038887923
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";16;7763;2267;"2017-05-11 00:00:00";445358.743988462;4480004.638528832;-3.64455790602968;40.46892259777043
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";16;7764;2267;"2017-05-11 00:00:00";445352.745711945;4480010.033952888;-3.64462912325463;40.46897080786925
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";16;7762;2267;"2017-05-11 00:00:00";445362.964959416;4479994.48253102;-3.64450724306025;40.46883138510401
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";16;7761;2267;"2017-05-11 00:00:00";445350.650914709;4479985.278873787;-3.64465169998627;40.46874766394773
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";16;7760;2267;"2017-05-11 00:00:00";445340.018968529;4479981.534012552;-3.64477678579729;40.46871322885577
"other";16;10376;4532;"2023-05-08 00:00:00";445923.054720069;4481824.030206624;-3.63805673580119;40.48534951165317
"other";16;8485;4532;"2023-05-08 00:00:00";445945.512234713;4481809.871318559;-3.63779056662116;40.48522342400063
"other";16;8483;4532;"2023-05-08 00:00:00";445909.97932351;4481838.13295577;-3.63821220738735;40.4854757042726
"other";16;8484;4532;"2023-05-08 00:00:00";445925.222990849;4481816.282719621;-3.63803049286893;40.48527985976039
"other";16;10375;4532;"2023-05-08 00:00:00";445911.940632993;4481829.774041542;-3.63818835387891;40.48540053090196
"other";16;10377;4533;"2023-05-08 09:21:06";446347.883560459;4481947.569581329;-3.63305490584964;40.48648997820536
"other";16;8487;4533;"2023-05-08 09:21:06";446345.525319294;4481941.755699644;-3.63308223759734;40.48643745148904
"other";16;8486;4533;"2023-05-08 09:21:06";446354.409751094;4481962.809815418;-3.63297919595939;40.48662769147586
"other";16;10378;4533;"2023-05-08 09:21:06";446349.27298816;4481959.144034597;-3.63303949226237;40.48659433636883
"other";16;8488;4533;"2023-05-08 09:21:06";446341.284867325;4481925.179387405;-3.63313086559499;40.48628784984048
"other";16;9205;4580;"2023-05-22 09:02:13";444919.061744325;4481955.501002234;-3.64991360928341;40.48646785847495
"other";16;9204;4580;"2023-05-22 09:02:13";444923.235525991;4481968.276976193;-3.649865474919;40.48658322726675
"other";16;9203;4580;"2023-05-22 09:02:13";444918.971662412;4481973.665375222;-3.64991625055236;40.48663148556682
"other";16;9202;4580;"2023-05-22 09:02:13";444923.098430635;4481986.558409389;-3.64986868094252;40.48674790577074
"other";16;9656;4598;"2023-05-16 09:06:10";445126.552034108;4481902.956386768;-3.6474609800009;40.48600825263981
"other";16;10381;4598;"2023-05-16 09:06:10";445106.144853214;4481884.102231091;-3.64770012037973;40.48583705649587
"other";16;10382;4598;"2023-05-16 09:06:10";445106.658529507;4481889.776019243;-3.6476945511504;40.48588820259557
"other";16;10383;4598;"2023-05-16 09:06:10";445123.012471084;4481893.156245611;-3.64750189293857;40.48591973442536
"other";16;10384;4598;"2023-05-16 09:06:10";445121.658233584;4481887.552504228;-3.64751738568122;40.48586916378544
"other";16;9655;4598;"2023-05-16 09:06:10";445124.156568283;4481895.701278156;-3.64748861470637;40.48594273689355
"other";16;9654;4598;"2023-05-16 09:06:10";445103.366331445;4481882.234317296;-3.64773274078293;40.48582004573222
"other";16;9653;4598;"2023-05-16 09:06:10";445100.272871375;4481874.564072766;-3.64776857441456;40.48575074402653
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";16;9528;4611;"2021-03-08 11:10:07";444819.666568344;4482990.333149676;-3.6511764326247;40.49578349457204
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";16;9527;4611;"2021-03-08 11:10:07";444813.220196893;4482972.999842989;-3.65125099100662;40.49562691978269
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";16;9526;4611;"2021-03-08 11:10:07";444806.095207613;4482961.376481468;-3.6513340542231;40.49552173754376
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";16;9529;4611;"2021-03-08 11:10:07";444812.460428623;4482978.826315913;-3.65126046388465;40.49567935672479
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";16;9801;4646;"2021-12-16 11:10:51";445149.557151382;4480527.54172919;-3.64707057588404;40.47361938052791
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";16;9800;4646;"2021-12-16 11:10:51";445145.50511433;4480538.456087057;-3.64711931878264;40.47371743477513
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";16;9896;4660;"2022-05-19 11:11:35";445678.824332083;4479120.881081874;-3.64070675164035;40.46098225043749
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";16;9895;4660;"2022-05-19 11:11:35";445664.631140132;4479130.874247635;-3.64087500292357;40.461071346064
"other";16;10388;4730;"2023-05-22 08:15:22";444504.11436363;4483077.967612139;-3.65490767196138;40.49655190339674
"other";16;10387;4730;"2023-05-22 08:15:22";444493.280463624;4483078.014309984;-3.65503551911734;40.49655159952366
"other";16;10385;4730;"2023-05-22 08:15:22";444485.248434309;4483082.240464943;-3.65513066963709;40.4965891333194
"other";16;10389;4730;"2023-05-22 08:15:22";444510.348525918;4483072.807500283;-3.65483365514015;40.49650583571299
"other";16;10391;4731;"2023-05-22 08:19:27";444446.022244633;4483023.027597669;-3.65558835775208;40.49605309301853
"other";16;10390;4731;"2023-05-22 08:19:27";444439.718035577;4483028.491245517;-3.65566322776591;40.49610188991774
"other";16;10393;4731;"2023-05-22 08:19:27";444465.892177618;4483019.57195715;-3.6553535858154;40.49602329295431
"other";16;10397;4731;"2023-05-22 08:19:27";444433.320430833;4482980.929490535;-3.65573454940514;40.49567300450384
"other";16;10394;4731;"2023-05-22 08:19:27";444408.150292457;4482990.665991186;-3.65603241449364;40.49575902951949
"other";16;10392;4731;"2023-05-22 08:19:27";444459.47122395;4483024.87216254;-3.65542981890903;40.4960706098333
"other";16;10395;4731;"2023-05-22 08:19:27";444414.477850434;4482985.365785795;-3.65595728341903;40.49571170678063
"other";16;10396;4731;"2023-05-22 08:19:27";444425.171656906;4482985.50587933;-3.65583110738204;40.49571368497819
"other";16;10402;4732;"2023-05-22 08:24:01";444191.5177032;4482732.517343363;-3.65856597054857;40.49341897501574
"other";16;10407;4732;"2023-05-22 08:24:01";444210.687168513;4482711.456615333;-3.65833792186374;40.49323053952853
"other";16;10406;4732;"2023-05-22 08:24:01";444207.628459675;4482714.211788179;-3.65837425627382;40.49325515372546
"other";16;10405;4732;"2023-05-22 08:24:01";444206.414315709;4482715.495978912;-3.65838869587719;40.4932666406596
"other";16;10404;4732;"2023-05-22 08:24:01";444202.468347818;4482718.904921587;-3.65843555728667;40.49329708463667
"other";16;10403;4732;"2023-05-22 08:24:01";444197.821912255;4482727.287184739;-3.65849112202768;40.49337228334043
"other";16;10408;4733;"2023-05-22 08:26:03";444131.581019331;4482661.256432116;-3.65926692383036;40.49277299337539
"other";16;10410;4733;"2023-05-22 08:26:03";444148.929268694;4482656.469903018;-3.65906179938411;40.49273104178481
"other";16;10409;4733;"2023-05-22 08:26:03";444137.791832696;4482656.049622415;-3.65919317964378;40.49272650619845
"other";16;10411;4733;"2023-05-22 08:26:03";444157.381578612;4482651.916863145;-3.65896166424809;40.49269059472989
"other";16;10412;4734;"2023-05-22 08:28:09";444086.867832884;4482608.207680361;-3.65978984107133;40.4922920962326
"other";16;10414;4734;"2023-05-22 08:28:09";444105.710413282;4482603.561244799;-3.65956709775354;40.49225150821275
"other";16;10413;4734;"2023-05-22 08:28:09";444095.226747113;4482603.911478635;-3.6596908308455;40.49225395722314
"other";16;10415;4734;"2023-05-22 08:28:09";444112.154715872;4482598.564575399;-3.65949061741331;40.49220692997744
"other";16;10416;4735;"2023-05-22 00:00:00";444249.026615432;4482295.506583034;-3.65784893483233;40.48948605461337
"other";16;10417;4735;"2023-05-22 00:00:00";444256.8018066;4482306.177040583;-3.65775813358692;40.4895827009882
"other";16;10418;4735;"2023-05-22 00:00:00";444254.3034719;4482312.924879164;-3.6577882051077;40.48964332073551
"other";16;10419;4735;"2023-05-22 00:00:00";444264.413555311;4482323.66538348;-3.657669860142;40.48974075485212
"other";16;5969;4736;"2023-05-22 00:00:00";444286.92191653;4482263.728699611;-3.65739901327041;40.48920232957551
"other";16;5972;4736;"2023-05-22 00:00:00";444300.025709723;4482292.538964218;-3.65724693378734;40.4894627446186
"other";16;10420;4736;"2023-05-22 00:00:00";444292.250518554;4482281.238085763;-3.65733768019918;40.48936041952715
"other";16;10421;4736;"2023-05-22 00:00:00";444294.486967397;4482274.609297462;-3.65731070966842;40.4893008545391
"other";16;5965;4737;"2023-05-22 08:41:22";444481.931315989;4482285.540162778;-3.65510000961988;40.48941188230767
"other";16;5968;4737;"2023-05-22 08:41:22";444452.718945391;4482298.998056031;-3.65544586676901;40.48953116276203
"other";16;10450;4738;"2023-05-22 08:47:19";444668.98859653;4482076.015141488;-3.65287462288688;40.48753687536141
"other";16;10449;4738;"2023-05-22 08:47:19";444664.709424085;4482062.853989264;-3.65292396258711;40.4874180284838
"other";16;10451;4738;"2023-05-22 08:47:19";444663.954276007;4482082.200163845;-3.65293456133656;40.48759225729816
"other";16;10452;4738;"2023-05-22 08:47:19";444668.197489019;4482095.181518908;-3.65288563011156;40.48770948208609
"other";16;9208;4739;"2023-05-16 09:03:41";445010.621301533;4481931.026739433;-3.64883121804705;40.4862534526773
"other";16;9206;4739;"2023-05-16 09:03:41";445012.40916078;4481950.196939337;-3.648811787;40.48642626516444
"other";16;9209;4739;"2023-05-16 09:03:41";445006.673728059;4481918.2188334;-3.64887668227889;40.48613781162327
"other";16;9207;4739;"2023-05-16 09:03:41";445006.544860529;4481936.602561036;-3.64887979764913;40.48630341224708
"other";16;10474;4740;"2023-05-22 00:00:00";445231.32774536;4481902.759357288;-3.64622477156502;40.4860133964388
"other";16;10477;4740;"2023-05-22 09:09:16";445177.514166664;4481922.48467123;-3.64686139462884;40.48618753944572
"other";16;10476;4740;"2023-05-22 09:09:16";445163.545722126;4481926.3566773;-3.64702653607234;40.48622149775239
"other";16;10475;4740;"2023-05-22 09:09:16";445243.162933724;4481896.359588766;-3.64608458178199;40.485956525007
"other";16;10481;4744;"2023-05-22 09:11:26";445616.036551065;4481740.326963455;-3.6416718634104;40.48457541802739
"other";16;10480;4744;"2023-05-22 09:11:26";445613.844849516;4481748.743097403;-3.6416984436189;40.48465109103275
"other";16;10479;4744;"2023-05-22 09:11:26";445616.09499644;4481760.812067266;-3.64167293126544;40.48475996150069
"other";16;10478;4744;"2023-05-22 09:11:26";445614.400080575;4481767.85473491;-3.6416935325104;40.48482329420256
"other";16;10484;4745;"2023-05-22 09:13:45";445722.448212094;4481773.717981269;-3.64041925459076;40.48488318397745
"other";16;10483;4745;"2023-05-22 09:13:45";445712.483275718;4481780.030081729;-3.64053736417042;40.48493939488487
"other";16;10485;4745;"2023-05-22 09:13:45";445722.681993592;4481764.542057451;-3.6404157107115;40.48480053811861
"other";16;10482;4745;"2023-05-22 09:13:45";445712.001101377;4481788.030651101;-3.64054373816352;40.48501143633604
"other";16;10487;4747;"2023-05-22 09:18:01";446021.628636311;4481867.977653487;-3.63689746750233;40.48575182650729
"other";16;10488;4747;"2023-05-22 09:18:01";446021.570190937;4481880.25118216;-3.63689920221511;40.48586238862416
"other";16;10489;4747;"2023-05-22 09:18:01";446018.297249957;4481886.972400243;-3.63693839022892;40.4859227238168
"other";16;10486;4747;"2023-05-22 09:18:01";446025.076913415;4481860.701204345;-3.63685616365976;40.48568650090564
"other";16;10491;4748;"2023-05-22 09:19:27";446168.947245067;4481945.975126398;-3.63516596239133;40.48646403120181
"other";16;10492;4748;"2023-05-22 09:19:27";446181.594793691;4481940.946242579;-3.63501631254718;40.48641954855876
"other";16;10508;4748;"2023-05-22 09:26:57";446544.970398748;4481782.42213158;-3.63071563564074;40.48501496156491
"other";16;10490;4748;"2023-05-22 09:19:27";446167.289785232;4481953.697382446;-3.63518617386515;40.48653348958042
"other";16;10493;4748;"2023-05-22 09:19:27";446183.007401505;4481933.468838553;-3.63499901096884;40.48635228002168
"other";16;10497;4749;"2023-06-02 09:23:34";446433.014987652;4481892.202180979;-3.63204579768324;40.48599669871184
"other";16;10494;4749;"2023-06-02 09:23:34";446417.174945369;4481881.447526825;-3.63223177708287;40.48589879326876
"other";16;10496;4749;"2023-06-02 09:23:34";446422.128490102;4481889.000269935;-3.63217397122723;40.48596715181086
"other";16;10498;4749;"2023-06-02 09:23:34";446440.435887366;4481899.717254547;-3.63195887729021;40.48606487699961
"other";16;10502;4750;"2023-05-22 09:25:17";446487.805336049;4481859.467349252;-3.6313965910398;40.48570534055332
"other";16;10500;4750;"2023-05-22 09:25:17";446482.964799941;4481841.122282446;-3.63145215299206;40.4855397670694
